Name,Country Name,Latitude,Longitude,Layer,Harbor Type
SULINA - Romania,Romania,45.1666666666667,29.6666666666667,PORT - Very Small,River Natural
TULCEA - Romania,Romania,45.1666666666667,28.8166666666667,PORT - Very Small,River Natural
BRAILA - Romania,Romania,45.25,27.9833333333333,PORT - Very Small,River Natural
GALATI - Romania,Romania,45.4166666666667,28.0833333333333,PORT - Small,River Natural
IZMAYIL - UKRAINE,UKRAINE,45.3333333333333,28.85,PORT - Very Small,River Natural
ILLICHIVSK - UKRAINE,UKRAINE,46.3,30.65,PORT - Large,Coastal Breakwater
ODESA - UKRAINE,UKRAINE,46.4833333333333,30.7333333333333,PORT - Large,Coastal Breakwater
YUZHNYY - UKRAINE,UKRAINE,46.6,31.0166666666667,PORT - Small,River Basin
MYKOLAYIV - UKRAINE,UKRAINE,46.95,31.9833333333333,PORT - Small,River Basin
PORT OKTYABRSK - UKRAINE,UKRAINE,46.8333333333333,31.9333333333333,PORT - Very Small,Coastal Natural
DNIPRO-BUZKYY - UKRAINE,UKRAINE,46.7333333333333,31.8833333333333,PORT - Small,Coastal Breakwater
KHERSON - UKRAINE,UKRAINE,46.6166666666667,32.6,PORT - Small,Open Roadstead
BELGOROD-DNESTROVSKY - UKRAINE,UKRAINE,46.1833333333333,30.3666666666667,PORT - Very Small,Coastal Natural
SKADOVS'K - UKRAINE,UKRAINE,46.1,32.9166666666667,PORT - Very Small,Coastal Breakwater
KHORLY - UKRAINE,UKRAINE,46.0833333333333,33.2833333333333,PORT - Very Small,Coastal Natural
CHORNOMORS KE - UKRAINE,UKRAINE,45.5166666666667,32.7,PORT - Very Small,Coastal Natural
UST-DUNAISK - UKRAINE,UKRAINE,45.4666666666667,29.7,PORT - Very Small,Coastal Natural
YEVPATORIYA - UKRAINE,UKRAINE,45.2,33.3833333333333,PORT - Very Small,Coastal Natural
SEVASTOPOL - UKRAINE,UKRAINE,44.6166666666667,33.5333333333333,PORT - Large,Coastal Natural
BALAKLAVA - UKRAINE,UKRAINE,44.5,33.6,PORT - Very Small,Coastal Natural
YALTA - UKRAINE,UKRAINE,44.4833333333333,34.1666666666667,PORT - Very Small,Coastal Breakwater
ALUSHTA - UKRAINE,UKRAINE,44.6833333333333,34.4166666666667,PORT - Very Small,Open Roadstead
SUDAK - UKRAINE,UKRAINE,44.85,34.9833333333333,PORT - Very Small,Coastal Natural
FEODOSIYA - UKRAINE,UKRAINE,45.0166666666667,35.4333333333333,PORT - Small,Coastal Breakwater
KERCH - UKRAINE,UKRAINE,45.35,36.4833333333333,PORT - Small,Open Roadstead
RENI - UKRAINE,UKRAINE,45.4333333333333,28.3,PORT - Very Small,River Natural
HENICHESK - UKRAINE,UKRAINE,46.1666666666667,34.8166666666667,PORT - Very Small,Coastal Natural
KYRYLIVKA - UKRAINE,UKRAINE,46.35,35.3666666666667,PORT - Very Small,Open Roadstead
BERDYANSK - UKRAINE,UKRAINE,46.75,36.7833333333333,PORT - Small,Coastal Breakwater
MARIUPOL - UKRAINE,UKRAINE,47.0833333333333,37.5666666666667,PORT - Small,Coastal Breakwater
TAGANROG - RUSSIA,RUSSIA,47.2,38.95,PORT - Very Small,Coastal Breakwater
ROSTOV-NA-DONU - RUSSIA,RUSSIA,47.1666666666667,39.7166666666667,PORT - Small,River Basin
AZOV - RUSSIA,RUSSIA,47.1,39.4333333333333,PORT - Very Small,River Natural
YEYSK - RUSSIA,RUSSIA,46.7333333333333,38.2666666666667,PORT - Very Small,Coastal Breakwater
TEMRYUK - RUSSIA,RUSSIA,45.35,37.35,PORT - Very Small,River Natural
KAVKAZ OIL TERMINAL - RUSSIA,RUSSIA,45.3333333333333,36.65,PORT - Very Small,Open Roadstead
ANAPA - RUSSIA,RUSSIA,44.8833333333333,37.3166666666667,PORT - Very Small,Open Roadstead
NOVOROSSIYSK - RUSSIA,RUSSIA,44.7166666666667,37.7833333333333,PORT - Large,Coastal Breakwater
GELENDZHIK - RUSSIA,RUSSIA,44.55,38.0666666666667,PORT - Very Small,Coastal Natural
TUAPSE - RUSSIA,RUSSIA,44.1,39.0666666666667,PORT - Small,Coastal Breakwater
SOCHI - RUSSIA,RUSSIA,43.5833333333333,39.7333333333333,PORT - Very Small,Coastal Breakwater
ADLER - RUSSIA,RUSSIA,43.4333333333333,39.9333333333333,PORT - Very Small,Open Roadstead
SOKHUMI - GEORGIA,GEORGIA,42.9833333333333,40.9833333333333,PORT - Very Small,Open Roadstead
POTI - GEORGIA,GEORGIA,42.15,41.5833333333333,PORT - Small,Coastal Breakwater
SUPSA MARINE TERMINAL - GEORGIA,GEORGIA,42.1,41.7166666666667,PORT - Very Small,Open Roadstead
BATUMI - GEORGIA,GEORGIA,41.65,41.65,PORT - Small,Coastal Breakwater
HOPA - TURKEY,TURKEY,41.4166666666667,41.4,PORT - Very Small,Coastal Breakwater
RIZE - TURKEY,TURKEY,41.0666666666667,40.5166666666667,PORT - Very Small,Coastal Breakwater
TRABZON - TURKEY,TURKEY,41.0166666666667,39.7666666666667,PORT - Very Small,Coastal Breakwater
GIRESUN - TURKEY,TURKEY,40.9333333333333,38.4,PORT - Very Small,Coastal Breakwater
ORDU - TURKEY,TURKEY,41,37.8833333333333,PORT - Very Small,Open Roadstead
SAMSUN - TURKEY,TURKEY,41.3,36.35,PORT - Large,Coastal Breakwater
SINOP - TURKEY,TURKEY,42.05,35.1666666666667,PORT - Very Small,Open Roadstead
INEBOLU - TURKEY,TURKEY,41.9833333333333,33.7666666666667,PORT - Very Small,Coastal Breakwater
ZONGULDAK - TURKEY,TURKEY,41.4666666666667,31.8166666666667,PORT - Very Small,Coastal Breakwater
EREGLI - TURKEY,TURKEY,41.3,31.45,PORT - Very Small,Coastal Breakwater
HAYDARPASA - TURKEY,TURKEY,41,29.0166666666667,PORT - Medium,Coastal Breakwater
BOTAS NATURAL GAS TERMINAL - TURKEY,TURKEY,41,27.9833333333333,PORT - Very Small,Open Roadstead
YARIMCA - TURKEY,TURKEY,40.8,29.7,PORT - Small,Open Roadstead
KABA BURNU - TURKEY,TURKEY,40.7666666666667,29.5333333333333,PORT - Very Small,Coastal Natural
DERINCE BURNU - TURKEY,TURKEY,40.75,29.8166666666667,PORT - Small,Coastal Breakwater
IZMIT - TURKEY,TURKEY,40.7666666666667,29.9166666666667,PORT - Small,Coastal Natural
GEBZE - TURKEY,TURKEY,40.7666666666667,29.55,PORT - Very Small,Open Roadstead
GOLCUK BURNU - TURKEY,TURKEY,40.7333333333333,29.8166666666667,PORT - Very Small,Coastal Breakwater
MUDANYA - TURKEY,TURKEY,40.3833333333333,28.8833333333333,PORT - Very Small,Open Roadstead
BANDIRMA - TURKEY,TURKEY,40.35,27.9666666666667,PORT - Very Small,Coastal Breakwater
ERDEK - TURKEY,TURKEY,40.3833333333333,27.8,PORT - Very Small,Coastal Natural
KARABIGA - TURKEY,TURKEY,40.4,27.3166666666667,PORT - Very Small,Coastal Natural
CANAKKALE - TURKEY,TURKEY,40.15,26.4,PORT - Small,Lake or Canal
AYVALIK - TURKEY,TURKEY,39.3166666666667,26.7,PORT - Very Small,Coastal Natural
DIKILI - TURKEY,TURKEY,39.0166666666667,26.8166666666667,PORT - Very Small,Open Roadstead
IZMIR - TURKEY,TURKEY,38.4333333333333,27.1333333333333,PORT - Large,Coastal Natural
GULLUK - TURKEY,TURKEY,37.25,27.6166666666667,PORT - Very Small,Coastal Breakwater
NEMRUT LIMANI BAY - TURKEY,TURKEY,38.7666666666667,26.9166666666667,PORT - Medium,Coastal Breakwater
KUSADASI - TURKEY,TURKEY,37.8666666666667,27.25,PORT - Very Small,Coastal Natural
BODRUM - TURKEY,TURKEY,37.0333333333333,27.4333333333333,PORT - Very Small,Coastal Natural
TOROS GUBRE - TURKEY,TURKEY,36.9166666666667,35.9666666666667,PORT - Very Small,Open Roadstead
BOTAS DORTYOL OIL TERMINAL - TURKEY,TURKEY,36.8666666666667,36.1333333333333,PORT - Very Small,Open Roadstead
YAKACIK - TURKEY,TURKEY,36.7166666666667,36.1833333333333,PORT - Very Small,Coastal Breakwater
DELTA TERMINAL - TURKEY,TURKEY,36.85,36.1666666666667,PORT - Very Small,Open Roadstead
MARMARIS - TURKEY,TURKEY,36.85,28.2833333333333,PORT - Very Small,Coastal Breakwater
AKSAZ LIMANI - TURKEY,TURKEY,36.8333333333333,28.3833333333333,PORT - Small,Coastal Natural
ANTALYA OFFSHORE TERMINAL - TURKEY,TURKEY,36.8166666666667,30.6,PORT - Very Small,Open Roadstead
FETHIYE - TURKEY,TURKEY,36.6333333333333,29.1,PORT - Very Small,Coastal Breakwater
ANTALYA - TURKEY,TURKEY,36.8333333333333,30.6166666666667,PORT - Small,Coastal Breakwater
ALANYA - TURKEY,TURKEY,36.5333333333333,32,PORT - Very Small,Open Roadstead
TASUCU - TURKEY,TURKEY,36.3166666666667,33.8833333333333,PORT - Very Small,Coastal Breakwater
MERSIN - TURKEY,TURKEY,36.8,34.6333333333333,PORT - Medium,Coastal Breakwater
BOTAS - TURKEY,TURKEY,36.8833333333333,35.9333333333333,PORT - Very Small,Open Roadstead
ISKENDERUN - TURKEY,TURKEY,36.6,36.1666666666667,PORT - Very Small,Coastal Breakwater
KYRENIA - Cyprus,Cyprus,35.35,33.3333333333333,PORT - Very Small,Coastal Breakwater
XEROS - Cyprus,Cyprus,35.1333333333333,32.8333333333333,PORT - Very Small,Open Roadstead
LIMASSOL - Cyprus,Cyprus,34.6666666666667,33.05,PORT - Small,Coastal Breakwater
LARNACA - Cyprus,Cyprus,34.9166666666667,33.65,PORT - Small,Coastal Breakwater
DHEKELIA - Cyprus,Cyprus,34.9666666666667,33.7166666666667,PORT - Very Small,Open Roadstead
FAMAGUSTA - Cyprus,Cyprus,35.1166666666667,33.9333333333333,PORT - Small,Coastal Breakwater
TARTUS - Syria,Syria,34.9,35.8666666666667,PORT - Small,Coastal Breakwater
BANIYAS - Syria,Syria,35.1833333333333,35.95,PORT - Large,Coastal Breakwater
AL LADHIQIYAH - Syria,Syria,35.5333333333333,35.7666666666667,PORT - Medium,Coastal Breakwater
TARABULUS - LEBANON,LEBANON,34.45,35.8333333333333,PORT - Medium,Coastal Breakwater
BAYRUT - LEBANON,LEBANON,33.9,35.5,PORT - Large,Coastal Breakwater
SIDON/ZAHRANI TERMINAL - LEBANON,LEBANON,33.5333333333333,35.3166666666667,PORT - Very Small,Open Roadstead
SAYDA - LEBANON,LEBANON,33.5,35.35,PORT - Very Small,Open Roadstead
HAIFA - ISRAEL,ISRAEL,32.8166666666667,35,PORT - Medium,Coastal Breakwater
HADERA - ISRAEL,ISRAEL,32.4666666666667,34.9,PORT - Very Small,Open Roadstead
ASHDOD - ISRAEL,ISRAEL,31.8166666666667,34.65,PORT - Small,Coastal Breakwater
ASHQELON - ISRAEL,ISRAEL,31.6666666666667,34.5,PORT - Very Small,Open Roadstead
BUR SAID (PORT SAID) - Egypt,Egypt,31.2666666666667,32.3,PORT - Large,Lake or Canal
DAMIETTA - Egypt,Egypt,31.4833333333333,31.75,PORT - Large,Coastal Breakwater
EL MAADIYA - Egypt,Egypt,31.2666666666667,30.15,PORT - Very Small,Coastal Breakwater
AL ISKANDARIYH (ALEXANDRIA) - Egypt,Egypt,31.1666666666667,29.8333333333333,PORT - Large,Coastal Breakwater
SIDI KERIR (KURAYR) - Egypt,Egypt,31.1,29.6166666666667,PORT - Small,Open Roadstead
EL HAMRA OIL TERMINAL - Egypt,Egypt,30.9833333333333,28.8666666666667,PORT - Very Small,Open Roadstead
MERSA MATRUH - Egypt,Egypt,31.35,27.2333333333333,PORT - Very Small,Coastal Breakwater
MERSA TOBRUQ - Libya,Libya,32.0833333333333,23.9833333333333,PORT - Small,Coastal Breakwater
DARNAH - Libya,Libya,32.7666666666667,22.65,PORT - Very Small,Coastal Breakwater
BANGHAZI - Libya,Libya,32.1166666666667,20.05,PORT - Medium,Coastal Breakwater
EZ ZUEITINA - Libya,Libya,30.85,20.05,PORT - Very Small,Open Roadstead
AL BURAYQAH - Libya,Libya,30.4166666666667,19.6,PORT - Small,Coastal Breakwater
RAS   LANUF - Libya,Libya,30.5166666666667,18.5666666666667,PORT - Very Small,Open Roadstead
AS SIDR - Libya,Libya,30.6333333333333,18.3666666666667,PORT - Very Small,Open Roadstead
MISRATAH - Libya,Libya,32.3666666666667,15.2166666666667,PORT - Very Small,Open Roadstead
KHOMS - Libya,Libya,32.6666666666667,14.25,PORT - Very Small,Coastal Natural
MINA TARABULUS (TRIPOLI) - Libya,Libya,32.9,13.1833333333333,PORT - Medium,Coastal Breakwater
AZ ZAWIYA - Libya,Libya,32.8,12.7166666666667,PORT - Small,Open Roadstead
BOURI OIL FIELD - Libya,Libya,33.9,12.65,PORT - Very Small,Open Roadstead
MARSA SABRATAH - Libya,Libya,32.8166666666667,12.5,PORT - Very Small,Open Roadstead
ABU KHAMMASH - Libya,Libya,33.0666666666667,11.8166666666667,PORT - Very Small,Coastal Natural
ZARZIS - TUNISIA,TUNISIA,33.5,11.1166666666667,PORT - Very Small,Coastal Breakwater
DIDON TERMINAL - TUNISIA,TUNISIA,33.7833333333333,11.9,PORT - Small,Open Roadstead
HOUMT SOUK - TUNISIA,TUNISIA,33.8833333333333,10.85,PORT - Very Small,Open Roadstead
GABES - TUNISIA,TUNISIA,33.9,10.1166666666667,PORT - Small,Coastal Breakwater
ASHTART OIL TERMINAL - TUNISIA,TUNISIA,34.2833333333333,11.3833333333333,PORT - Small,Open Roadstead
SKHIRA - TUNISIA,TUNISIA,34.2833333333333,10.1,PORT - Very Small,Open Roadstead
MERSA SFAX - TUNISIA,TUNISIA,34.7333333333333,10.7666666666667,PORT - Small,Coastal Breakwater
MAHDIA - TUNISIA,TUNISIA,35.5,11.0666666666667,PORT - Very Small,Coastal Natural
SOUSSE - TUNISIA,TUNISIA,35.8333333333333,10.65,PORT - Small,Coastal Breakwater
LA GOULETTE - TUNISIA,TUNISIA,36.8,10.3,PORT - Medium,Coastal Breakwater
TUNIS - TUNISIA,TUNISIA,36.8,10.25,PORT - Medium,Lake or Canal
RADES - TUNISIA,TUNISIA,36.8166666666667,10.3,PORT - Very Small,Coastal Breakwater
TAZERKA OIL TERMINAL - TUNISIA,TUNISIA,36.6,11.6833333333333,PORT - Medium,Open Roadstead
BANZART - TUNISIA,TUNISIA,37.2833333333333,9.88333333333333,PORT - Small,Coastal Breakwater
MENZEL BOURGUIBA - TUNISIA,TUNISIA,37.15,9.8,PORT - Small,Lake or Canal
TABARKA - TUNISIA,TUNISIA,36.9666666666667,8.76666666666667,PORT - Very Small,Coastal Breakwater
ANNABA - ALGERIA,ALGERIA,36.9166666666667,7.76666666666667,PORT - Medium,Coastal Breakwater
SKIKDA - ALGERIA,ALGERIA,36.8833333333333,6.91666666666667,PORT - Small,Coastal Breakwater
PORT METHANIER - ALGERIA,ALGERIA,36.8833333333333,6.95,PORT - Small,Coastal Breakwater
COLLO - ALGERIA,ALGERIA,37,6.58333333333333,PORT - Very Small,Coastal Natural
DJEN-DJEN - ALGERIA,ALGERIA,36.8166666666667,5.88333333333333,PORT - Very Small,Coastal Breakwater
JIJEL - ALGERIA,ALGERIA,36.8333333333333,5.78333333333333,PORT - Very Small,Coastal Breakwater
BEJAIA - ALGERIA,ALGERIA,36.75,5.08333333333333,PORT - Small,Coastal Breakwater
DELLYS - ALGERIA,ALGERIA,36.9166666666667,3.91666666666667,PORT - Very Small,Coastal Breakwater
ALGER - ALGERIA,ALGERIA,36.7666666666667,3.06666666666667,PORT - Large,Coastal Breakwater
TENES - ALGERIA,ALGERIA,36.5333333333333,1.31666666666667,PORT - Very Small,Open Roadstead
MOSTAGANEM - ALGERIA,ALGERIA,35.9333333333333,0.0833333333333333,PORT - Very Small,Coastal Breakwater
ARZEW - ALGERIA,ALGERIA,35.85,-0.3,PORT - Small,Coastal Breakwater
ARZEW EL DJEDID - ALGERIA,ALGERIA,35.8166666666667,-0.25,PORT - Small,Coastal Breakwater
ORAN - ALGERIA,ALGERIA,35.7,-0.633333333333333,PORT - Large,Coastal Breakwater
MERS EL KEBIR - ALGERIA,ALGERIA,35.7333333333333,-0.7,PORT - Small,Coastal Breakwater
BENI SAF - ALGERIA,ALGERIA,35.3,-1.38333333333333,PORT - Very Small,Coastal Breakwater
GHAZAOUET - ALGERIA,ALGERIA,35.1,-1.86666666666667,PORT - Very Small,Coastal Breakwater
PORT D AL HOCEIMA - MOROCCO,MOROCCO,35.25,-3.91666666666667,PORT - Very Small,Coastal Breakwater
CUETA - SPAIN,SPAIN,35.9,-5.31666666666667,PORT - Medium,Coastal Breakwater
TANGIER-MEDITERRANEAN - MOROCCO,MOROCCO,35.9,-5.51666666666667,PORT - Large,Coastal Breakwater
TANGER - MOROCCO,MOROCCO,35.7833333333333,-5.81666666666667,PORT - Medium,Coastal Breakwater
PORT NADOR - MOROCCO,MOROCCO,35.2833333333333,-2.93333333333333,PORT - Very Small,Coastal Breakwater
KENITRA - MOROCCO,MOROCCO,34.3,-6.6,PORT - Small,River Natural
MOHAMMEDIA - MOROCCO,MOROCCO,33.7166666666667,-7.4,PORT - Very Small,Coastal Breakwater
CASABLANCA - MOROCCO,MOROCCO,33.6,-7.61666666666667,PORT - Large,Coastal Breakwater
EL JADIDA - MOROCCO,MOROCCO,33.25,-8.5,PORT - Very Small,Coastal Breakwater
EL JORF LASFAR - MOROCCO,MOROCCO,33.1166666666667,-8.61666666666667,PORT - Small,Coastal Breakwater
SAFI - MOROCCO,MOROCCO,32.3,-9.25,PORT - Small,Coastal Breakwater
ESSAOUIRA - MOROCCO,MOROCCO,31.5,-9.78333333333333,PORT - Very Small,Coastal Natural
AGADIR - MOROCCO,MOROCCO,30.4333333333333,-9.63333333333333,PORT - Large,Coastal Breakwater
AD DAKHLA - WESTERN SAHARA,WESTERN SAHARA,23.7,-15.9166666666667,PORT - Very Small,River Natural
LAAYOUNE - WESTERN SAHARA,WESTERN SAHARA,27.0833333333333,-13.4333333333333,PORT - Very Small,Coastal Natural
NOUADHIBOU - Mauritania,Mauritania,20.9166666666667,-17.05,PORT - Medium,Coastal Natural
NOUAKCHOTT - Mauritania,Mauritania,18.0333333333333,-16.0333333333333,PORT - Small,Open Roadstead
ST LOUIS - SENEGAL,SENEGAL,16.0166666666667,-16.5166666666667,PORT - Small,River Natural
M BAO OIL TERMINAL - SENEGAL,SENEGAL,14.7166666666667,-17.4,PORT - Very Small,Open Roadstead
DAKAR - SENEGAL,SENEGAL,14.6833333333333,-17.4333333333333,PORT - Medium,Coastal Breakwater
RUFISQUE - SENEGAL,SENEGAL,14.7,-17.2833333333333,PORT - Very Small,Open Roadstead
KARABANE - SENEGAL,SENEGAL,12.5666666666667,-16.6666666666667,PORT - Very Small,River Natural
LYNDIANE - SENEGAL,SENEGAL,14.1666666666667,-16.1666666666667,PORT - Very Small,River Natural
BANJUL - GAMBIA. THE,GAMBIA. THE,13.45,-16.5666666666667,PORT - Very Small,River Natural
RIO CACHEU - GUINEA-BISSAU,GUINEA-BISSAU,12.2833333333333,-16.2333333333333,PORT - Very Small,River Natural
BISSAU - GUINEA-BISSAU,GUINEA-BISSAU,11.8666666666667,-15.6333333333333,PORT - Very Small,River Natural
VICTORIA - GUINEA,GUINEA,10.8166666666667,-14.5666666666667,PORT - Very Small,River Natural
KAMSAR - GUINEA,GUINEA,10.6333333333333,-14.6166666666667,PORT - Very Small,River Natural
CONAKRY - GUINEA,GUINEA,9.51666666666667,-13.7166666666667,PORT - Medium,Coastal Breakwater
BENTI - GUINEA,GUINEA,9.16666666666667,-13.2,PORT - Very Small,River Natural
FREETOWN - Sierra Leone,Sierra Leone,8.5,-13.2333333333333,PORT - Small,Coastal Natural
PEPEL - Sierra Leone,Sierra Leone,8.58333333333333,-13.05,PORT - Very Small,River Natural
BONTHE - Sierra Leone,Sierra Leone,7.53333333333333,-12.5,PORT - Very Small,River Natural
PORTO GRANDE - Cape Verde,Cape Verde,16.8833333333333,-25,PORT - Very Small,Coastal Natural
PORTO DA PRAIA - Cape Verde,Cape Verde,14.9166666666667,-23.5166666666667,PORT - Small,Coastal Breakwater
MONROVIA - LIBERIA,LIBERIA,6.31666666666667,-10.8166666666667,PORT - Small,Coastal Breakwater
BUCHANAN - LIBERIA,LIBERIA,5.86666666666667,-10.0666666666667,PORT - Very Small,Coastal Breakwater
GREENVILLE - LIBERIA,LIBERIA,4.98333333333333,-9.05,PORT - Very Small,Coastal Natural
CAPE PALMAS - LIBERIA,LIBERIA,4.36666666666667,-7.71666666666667,PORT - Very Small,Open Roadstead
SAN PEDRO - COTE D'IVOIRE,COTE D'IVOIRE,4.73333333333333,-6.61666666666667,PORT - Very Small,Open Roadstead
BAOBAB MARINE TERMINAL - COTE D'IVOIRE,COTE D'IVOIRE,4.96666666666667,-4.55,PORT - Very Small,Open Roadstead
PORT BOUET - COTE D'IVOIRE,COTE D'IVOIRE,5.23333333333333,-3.96666666666667,PORT - Very Small,Open Roadstead
ABIDJAN - COTE D'IVOIRE,COTE D'IVOIRE,5.25,-4.01666666666667,PORT - Large,Lake or Canal
ESPOIR MARINE TERMINAL - COTE D'IVOIRE,COTE D'IVOIRE,5.05,-4.45,PORT - Very Small,Open Roadstead
TAKORADI - Ghana,Ghana,4.88333333333333,-1.73333333333333,PORT - Medium,Coastal Breakwater
SEKONDI - Ghana,Ghana,4.95,-1.7,PORT - Very Small,Coastal Breakwater
SALTPOND - Ghana,Ghana,5.2,-1.05,PORT - Very Small,Open Roadstead
TEMA - Ghana,Ghana,5.61666666666667,0.0166666666666667,PORT - Small,Coastal Breakwater
LOME - TOGO,TOGO,6.13333333333333,1.28333333333333,PORT - Medium,Coastal Breakwater
KPEME - TOGO,TOGO,6.2,1.51666666666667,PORT - Very Small,Open Roadstead
COTONOU - BENIN,BENIN,6.35,2.43333333333333,PORT - Medium,Coastal Breakwater
LAGOS - NIGERIA,NIGERIA,6.4,3.4,PORT - Large,River Natural
TIN CAN ISLAND - NIGERIA,NIGERIA,6.35,3.35,PORT - Very Small,River Natural
ESCRAVOS OIL TERMINAL - NIGERIA,NIGERIA,5.5,5,PORT - Very Small,Open Roadstead
KOKO - NIGERIA,NIGERIA,6,5.46666666666667,PORT - Very Small,River Natural
SAPELE - NIGERIA,NIGERIA,5.9,5.68333333333333,PORT - Very Small,River Natural
FORCADOS - NIGERIA,NIGERIA,5.36666666666667,5.43333333333333,PORT - Very Small,River Natural
FORCADOS OIL TERMINAL - NIGERIA,NIGERIA,5.16666666666667,5.18333333333333,PORT - Very Small,Open Roadstead
BURUTU - NIGERIA,NIGERIA,5.35,5.5,PORT - Very Small,River Natural
WARRI - NIGERIA,NIGERIA,5.51666666666667,5.73333333333333,PORT - Very Small,River Natural
UKPOKITI MARINE TERMINAL - NIGERIA,NIGERIA,5.71666666666667,4.83333333333333,PORT - Very Small,Open Roadstead
YOHO TERMINAL - NIGERIA,NIGERIA,4.01666666666667,7.46666666666667,PORT - Very Small,Open Roadstead
SEA EAGLE TERMINAL - NIGERIA,NIGERIA,4.8,5.31666666666667,PORT - Very Small,Open Roadstead
BRASS OIL TERMINAL - NIGERIA,NIGERIA,4.06666666666667,6.28333333333333,PORT - Very Small,Open Roadstead
QUA IBOE OIL TERMINAL - NIGERIA,NIGERIA,4.23333333333333,8.03333333333333,PORT - Very Small,Open Roadstead
PENNINGTON OIL TERMINAL - NIGERIA,NIGERIA,4.25,5.61666666666667,PORT - Large,Open Roadstead
BONNY - NIGERIA,NIGERIA,4.45,7.16666666666667,PORT - Medium,River Natural
BONNY OFFSHORE TERMINAL - NIGERIA,NIGERIA,4.18333333333333,7.23333333333333,PORT - Very Small,Open Roadstead
OKRIKA - NIGERIA,NIGERIA,4.71666666666667,7.08333333333333,PORT - Very Small,River Natural
ONNE - NIGERIA,NIGERIA,4.68333333333333,7.15,PORT - Very Small,River Natural
PORT HARCOURT - NIGERIA,NIGERIA,4.76666666666667,7,PORT - Very Small,River Natural
ANTAN OIL TERMINAL - NIGERIA,NIGERIA,4.21666666666667,8.33333333333333,PORT - Small,Open Roadstead
